account,d1,d2,d3,d4,d5,d6,d7,d8,d9
37861,49,29,20,15,12,11,9,8,7
80703,50,25,21,16,13,11,10,7,7
253349,51,28,18,15,12,10,10,8,8
3022,45,31,19,16,13,11,9,9,7
6572,48,27,21,15,13,11,9,9,7
2591,44,30,21,17,12,10,9,9,8
6241,47,29,22,15,13,10,9,8,7
943093,48,29,20,14,12,11,9,9,8
79758,53,26,19,15,12,11,9,8,7
9999,53,26,19,15,12,11,10,7,7
1524,48,30,20,16,11,11,9,8,7
6500,48,29,20,15,13,10,10,8,7
2397,47,26,22,17,13,10,10,8,7
96058,47,29,20,15,13,11,10,8,7
36698,51,26,18,17,12,11,10,8,7
11010,45,30,20,15,12,12,9,9,8
341280,45,31,21,15,12,11,10,8,7
3487,46,28,19,16,14,11,10,8,8
93690,46,28,21,15,14,11,9,8,8
39205,49,25,21,16,13,11,9,9,7
4884,49,29,19,14,14,10,9,9,7
7036,48,28,20,15,12,11,9,9,8
46741,47,30,19,15,13,11,9,8,8
88491,47,28,21,15,14,10,10,7,8
442608,46,29,21,17,13,11,9,7,7
6346,48,29,19,15,13,10,9,9,8
81401,49,29,19,17,11,11,9,7,8
688894,49,27,20,15,13,11,10,8,7
37660,48,28,21,15,13,10,9,8,8
4117,51,29,19,15,12,10,9,7,8
545007,49,28,20,16,12,12,9,7,7
394004,47,29,21,15,12,11,9,8,8
3227,47,28,20,16,13,11,9,8,8
34382,50,28,19,15,11,12,9,8,8
8565,45,30,22,17,13,10,9,7,7
74484,48,28,20,15,12,11,10,9,7
6534,49,27,19,17,12,11,9,9,7
51643,49,29,20,15,13,11,9,8,6
886612,44,31,21,16,12,11,9,8,8
8698,49,28,19,16,12,11,9,8,8
39523,49,30,21,14,11,10,10,7,8
4605,45,31,19,16,12,11,9,9,8
640924,47,27,22,17,12,10,10,8,7
5807,52,25,18,17,13,11,9,8,7
508698,48,28,19,17,13,10,10,8,7
4834,46,30,20,16,13,11,9,8,7
944399,49,29,18,15,14,11,9,8,7
188093,46,28,19,18,13,11,9,9,7
757751,49,28,21,14,14,10,8,8,8
407702,44,31,19,17,12,12,9,8,8
982208,50,26,20,16,12,11,9,8,8
736340,46,27,22,16,12,12,10,8,7
11248,49,29,21,14,13,11,9,7,7
55231,45,31,22,16,12,10,9,8,7
7664,50,25,19,16,13,11,9,9,8
7062,50,28,19,16,13,10,9,8,7
666232,52,28,18,16,12,10,9,8,7
381093,45,30,21,15,13,11,9,9,7
943311,48,28,20,15,14,10,10,8,7
359918,47,29,20,15,12,10,11,8,8
221578,47,30,20,14,13,10,10,9,7
61858,46,30,20,16,12,11,9,9,7
75148,52,25,20,15,13,10,10,8,7
181762,45,29,19,17,14,11,9,9,7
1677,47,29,22,16,12,10,9,8,7
822511,50,26,20,16,13,10,9,9,7
4066,51,30,18,15,11,10,9,9,7
71890,46,28,22,15,12,11,10,8,8
207482,49,29,20,15,13,10,9,8,7
71962,47,30,19,15,12,11,10,9,7
513389,48,27,20,14,13,11,10,9,8
715594,50,26,21,15,13,10,10,8,7
966002,49,29,18,16,13,10,10,8,7
86630,51,26,21,15,13,10,10,7,7
5233,49,29,21,14,12,10,10,8,7
105602,46,30,20,16,12,11,9,8,8
9017,44,31,22,16,13,10,9,7,8
978387,52,26,20,15,12,10,9,9,7
5646,45,30,19,16,14,10,10,8,8
86298,45,29,20,16,13,12,9,8,8
35257,50,26,19,15,13,10,10,9,8
687592,49,26,18,16,13,11,10,9,8
179509,48,29,19,16,13,11,8,8,8
11541,46,28,20,17,13,10,10,9,7
80994,51,26,19,15,13,10,9,9,8
9822,51,28,19,15,12,10,9,9,7
635166,45,31,19,17,14,10,9,8,7
7792,46,31,20,15,12,10,10,9,7
67687,48,27,21,15,13,11,9,8,8
63354,47,29,19,16,12,12,9,9,7
998007,52,27,18,14,12,11,10,9,7
23953,46,28,20,16,12,12,10,8,8
948258,50,26,21,16,12,10,9,8,8
676150,46,29,21,14,14,12,8,8,8
90279,47,28,21,15,13,11,10,8,7
175503,47,28,20,16,14,10,9,8,8
186119,46,30,20,15,13,10,10,9,7
98535,45,27,20,17,14,12,10,8,7
3416,49,29,19,14,13,11,9,8,8
185534,50,27,19,16,13,11,10,7,7
9101,49,29,20,16,12,11,8,8,7
1324,45,31,20,14,13,11,10,8,8
44375,49,30,18,15,12,10,9,9,8
439960,46,30,22,16,12,10,9,8,7
14466,48,27,20,16,13,10,10,9,7
387323,52,26,21,14,12,11,9,8,7
81042,43,30,21,15,14,10,10,9,8
797867,51,27,19,16,12,10,10,8,7
97565,47,31,21,15,12,10,9,8,7
5920,47,27,21,15,14,10,10,9,7
8455,48,29,20,16,12,10,9,9,7
476576,46,31,19,15,13,11,10,8,7
68176,48,27,21,17,14,10,8,8,7
369079,46,28,19,17,12,12,10,8,8
392889,46,30,20,16,12,12,9,8,7
4474,47,28,20,17,13,11,9,8,7
91575,52,27,21,14,12,10,9,8,7
25886,46,28,20,16,12,11,10,9,8
220126,47,27,22,15,13,11,9,9,7
6480,50,27,19,14,12,11,10,9,8
5451,47,30,20,14,14,12,9,7,7
38553,46,28,21,16,12,10,10,9,8
31512,46,29,21,14,14,12,9,8,7
9200,47,29,20,16,13,11,9,8,7
65001,47,28,19,17,13,11,10,8,7
836714,49,28,21,16,12,10,9,8,7
4140,49,26,20,15,12,12,9,9,8
29744,47,27,20,18,12,11,10,8,7
86555,49,29,21,16,11,11,9,7,7
75452,51,26,21,15,12,11,9,8,7
16115,52,26,19,15,13,11,9,7,8
10952,46,28,19,16,13,12,10,9,7
95870,50,25,22,15,12,11,10,8,7
9497,49,29,18,15,12,11,9,9,8
8399,47,29,20,17,12,10,9,8,8
23352,47,27,21,16,12,11,10,9,7
2876,48,29,20,16,13,11,9,8,6
23881,47,29,21,16,13,10,10,8,6
382035,48,29,21,16,13,11,8,8,6
67184,50,28,20,16,12,10,8,9,7
102785,45,31,20,16,12,12,9,8,7
8073,48,28,22,16,12,10,9,8,7
24190,51,27,20,17,11,10,10,7,7
139259,51,29,21,15,12,10,8,7,7
18297,49,29,20,15,12,11,9,7,8
545095,51,29,19,16,12,10,8,8,7
706986,46,28,19,17,13,11,9,9,8
2189,46,28,22,17,11,11,9,9,7
97086,49,30,20,16,11,10,9,8,7
75228,46,27,21,17,14,11,9,8,7
85580,44,31,21,16,13,10,9,8,8
3632,50,27,21,14,12,10,10,8,8
8768,51,29,18,14,11,11,9,9,8
3593,48,30,21,14,13,10,9,8,7
66107,45,29,19,17,14,10,10,9,7
50739,50,25,21,16,13,10,10,8,7
9343,49,26,20,17,13,11,9,8,7
93928,46,28,21,16,12,12,9,9,7
932699,48,29,19,15,12,11,9,9,8
384504,47,28,19,17,13,11,9,9,7
6289,49,28,21,15,12,10,9,8,8
3622,46,27,20,16,13,11,10,9,8
984932,47,28,19,16,13,11,10,8,8
74119,48,27,20,15,12,11,10,9,8
23614,50,27,19,16,13,10,10,8,7
1458,50,27,20,16,12,11,10,7,7
191948,48,28,19,17,13,11,9,8,7
58931,48,30,21,14,12,11,9,8,7
902290,51,26,18,16,12,11,10,8,8
7647,46,28,20,16,13,11,10,8,8
684187,47,26,21,17,14,10,9,8,8
169153,48,30,18,16,13,10,9,8,8
29515,52,26,20,14,13,9,9,9,8
7618,48,29,21,14,13,11,9,8,7
544238,46,27,19,17,14,11,10,8,8
153107,50,29,21,15,12,10,8,8,7
988952,50,27,21,16,12,10,8,8,8
13463,46,29,21,15,13,10,10,9,7
5300,51,27,19,16,13,10,8,8,8
94874,48,30,19,16,12,10,10,8,7
548574,44,30,21,16,14,11,8,9,7
862580,46,27,22,14,13,12,9,9,8
821785,47,28,19,15,14,12,9,8,8
725176,49,30,19,15,12,11,9,8,7
138538,45,31,19,16,12,10,10,9,8
418413,45,31,19,16,12,11,10,9,7
80047,49,28,21,15,13,10,9,8,7
924323,48,28,21,17,12,10,9,7,8
587620,51,27,22,14,12,10,10,7,7
6991,52,26,19,16,12,11,9,8,7
729782,47,28,22,15,12,11,9,8,8
3502,49,29,19,16,11,10,10,9,7
81602,46,26,22,17,13,11,9,9,7
329367,50,27,19,16,13,10,10,8,7
3108,50,29,20,14,12,11,9,7,8
7561,46,31,22,16,12,10,8,8,7
15044,51,29,19,15,12,10,9,8,7
345871,46,28,20,17,13,10,10,8,8
8135,50,27,20,17,12,10,9,8,7
38573,44,30,19,16,14,11,9,9,8
8909,46,30,20,15,12,12,9,8,8
41848,51,27,19,16,12,10,9,9,7
3540,48,30,20,14,12,10,9,9,8
46111,52,27,18,14,12,11,10,9,7
6327,52,26,20,16,12,10,8,8,8
120510,47,29,20,15,14,10,9,8,8
7107,50,29,20,14,14,10,9,7,7
211541,51,26,21,15,12,10,9,8,8
454672,47,30,19,15,14,11,9,8,7
1674,50,28,19,16,12,11,9,8,7
5147,46,30,21,15,13,10,9,9,7
7383,50,28,19,14,13,11,9,8,8
543209,44,29,21,17,13,11,10,7,8
1504,46,29,19,16,13,11,10,9,7
787568,46,28,21,17,12,10,10,9,7
3674,51,26,22,15,11,10,9,9,7
470529,51,27,18,16,13,10,9,9,7
10824,48,28,19,17,12,10,10,8,8
49699,44,30,20,17,13,11,10,8,7
46332,46,30,21,15,13,10,9,8,8
6804,46,27,22,16,12,10,10,9,8
90655,46,30,20,16,13,11,8,8,8
896365,47,29,19,15,14,11,9,9,7
733181,47,26,20,17,13,11,10,8,8
248755,53,26,18,17,12,10,8,8,8
64953,48,28,19,16,13,10,10,9,7
76561,49,27,20,15,14,10,10,8,7
3789,51,27,20,15,12,10,9,8,8
385542,48,28,21,14,14,10,10,8,7
7423,49,27,20,15,13,11,10,8,7
587089,49,28,21,15,11,11,10,8,7
6479,49,29,21,15,11,9,10,8,8
53944,47,28,21,15,14,10,8,9,8
710735,45,29,22,15,12,11,10,8,8
7789,50,27,18,16,13,11,9,9,7
1060,45,30,20,15,14,11,10,8,7
94698,48,26,22,15,13,10,10,9,7
828014,51,28,20,15,11,10,9,9,7
6364,51,28,21,15,11,10,9,8,7
75187,48,27,21,16,13,11,9,8,7
985562,49,29,18,14,13,11,10,9,7
681426,49,29,21,16,12,9,9,8,7
212188,50,29,18,15,12,11,9,8,8
703877,46,27,21,17,12,12,9,9,7
5016,50,28,20,16,12,10,9,8,7
5812,50,28,18,15,13,10,10,8,8
99956,47,29,19,16,14,11,10,7,7
9856,50,28,19,15,13,10,9,8,8
237726,50,27,18,16,13,12,9,7,8
16524,51,26,19,17,13,10,9,8,7
5035,47,28,22,15,12,10,10,8,8
2484,47,30,21,14,13,10,9,8,8
16588,49,28,19,15,14,10,10,8,7
552715,47,30,18,16,14,11,9,8,7
752551,49,26,21,16,11,11,9,9,8
51818,52,26,19,16,12,10,9,9,7
1357,46,29,22,14,14,11,9,8,7
582423,51,29,19,14,12,10,8,9,8
48751,52,29,18,15,12,10,9,8,7
47185,50,27,19,16,12,11,10,7,8
87032,50,30,21,14,11,10,9,8,7
5349,50,27,19,16,13,11,9,8,7
71343,50,28,20,14,13,10,9,9,7
456990,53,26,18,17,13,10,8,8,7
9583,50,27,19,15,14,11,8,8,8
68813,45,27,22,17,14,10,10,8,7
684020,48,27,20,16,13,11,9,8,8
37238,45,29,22,15,12,12,10,8,7
1752,49,28,21,16,11,11,9,8,7
798075,50,28,18,16,13,11,9,8,7
8640,48,25,22,16,13,11,10,8,7
2057,47,28,21,16,12,10,10,9,7
592834,50,26,19,15,14,11,10,8,7
67943,51,26,20,14,13,11,10,8,7
980280,45,30,20,14,14,10,10,9,8
77174,49,29,20,16,12,10,10,8,6
815955,44,30,19,16,13,12,10,8,8
234524,52,26,18,14,13,11,9,9,8
422528,50,26,21,16,13,10,9,8,7
98894,44,30,21,16,13,11,9,9,7
3234,47,27,19,16,13,11,10,9,8
708554,46,30,20,14,14,10,10,9,7
101514,48,27,21,15,12,11,10,8,8
8077,48,29,19,16,13,10,10,8,7
74962,46,29,21,15,12,11,10,8,8
532955,46,29,21,17,12,11,9,8,7
69169,48,30,19,15,12,11,10,8,7
5523,48,29,19,16,12,11,10,8,7
928652,46,30,19,16,13,11,10,8,7
5532,50,28,20,15,11,11,10,8,7
46026,44,28,21,17,13,11,10,8,8
688015,49,27,21,15,13,10,9,8,8
3936,50,28,18,15,14,10,9,8,8
13302,48,28,19,17,14,11,9,7,7
128137,45,31,20,14,13,12,10,8,7
4713,46,29,22,17,11,11,9,8,7
410482,50,28,20,15,13,10,9,8,7
41224,47,27,21,17,12,11,10,8,7
610473,45,28,19,16,14,12,9,9,8
248036,50,29,21,14,12,10,10,7,7
796874,50,27,22,14,12,10,9,8,8
105940,46,30,19,17,13,10,9,8,8
70238,50,29,20,16,12,11,9,7,6
56529,45,30,20,16,13,11,9,8,8
941684,51,27,19,15,12,11,9,9,7
642121,46,28,22,17,13,10,8,9,7
338721,48,27,20,15,13,11,10,8,8
89278,46,28,21,17,12,10,10,9,7
4045,44,30,21,16,12,11,10,9,7
1393,49,27,20,16,12,11,9,8,8
59703,48,30,20,15,12,11,8,8,8
9148,51,30,19,14,12,11,8,8,7
8690,47,26,21,15,14,11,9,9,8
3064,47,31,20,15,13,10,9,8,7
70116,46,27,23,15,13,10,10,8,8
379206,45,30,20,14,14,11,10,9,7
3214,46,27,20,18,14,11,9,8,7
76754,49,30,21,14,11,10,9,8,8
74935,49,30,18,16,13,10,10,7,7
624534,49,28,18,17,14,9,8,9,8
4367,47,27,21,16,13,10,10,9,7
500490,49,29,18,15,12,11,10,9,7
17369,49,25,21,16,12,11,10,8,8
16525,47,29,20,17,12,11,9,8,7
9872,51,29,19,16,11,10,10,7,7
609346,50,28,21,16,13,10,8,7,7
195386,49,29,18,15,13,11,10,8,7
7717,47,29,21,14,13,11,9,8,8
1954,47,27,20,15,14,11,9,9,8
7462,47,28,20,15,14,11,9,9,7
9503,45,29,22,16,12,11,9,9,7
1285,49,30,21,14,11,10,9,9,7
2100,50,26,19,16,13,11,10,8,7
4207,47,29,19,16,14,11,9,8,7
80593,45,30,20,16,14,10,9,8,8
2677,46,30,20,15,14,10,10,8,7
814349,44,30,22,16,12,11,9,8,8
61096,48,28,21,16,12,10,9,9,7
2209,48,28,19,16,13,10,10,8,8
76801,51,28,21,14,12,11,9,7,7
8195,47,28,21,15,13,11,9,8,8
21776,48,29,21,15,13,10,9,8,7
98246,45,29,22,16,12,11,9,9,7
563042,51,29,20,15,11,9,8,9,8
87111,49,27,18,16,13,11,10,9,7
915670,50,29,20,16,12,10,8,8,7
6422,46,29,19,15,14,12,9,9,7
340341,47,31,20,14,13,10,10,8,7
5397,48,30,20,14,12,11,10,8,7
951167,50,29,19,15,12,11,9,7,8
4305,50,27,19,15,12,11,10,9,7
6291,49,28,20,15,11,11,9,9,8
15515,48,28,21,15,13,10,9,9,7
9010,48,28,18,17,14,10,9,9,7
23117,46,30,20,15,13,11,9,8,8
78265,51,28,18,14,13,11,9,9,7
1421,49,27,20,16,13,10,10,8,7
850265,46,31,18,15,12,12,10,8,8
757164,49,29,19,14,14,11,9,8,7
574575,48,27,18,17,13,10,10,9,8
36102,48,28,20,16,14,11,8,8,7
9804,49,30,19,16,12,10,9,8,7
1989,49,29,18,15,12,10,10,9,8
42004,50,29,21,14,13,10,8,8,7
973407,45,30,21,17,12,10,10,8,7
574731,46,29,19,17,13,10,10,8,8
88289,46,26,20,16,14,11,10,9,8
85102,49,29,20,15,12,11,9,8,7
49541,50,26,18,16,14,11,10,8,7
989584,45,29,21,16,12,12,8,9,8
591835,45,27,22,16,14,12,9,8,7
4281,48,28,20,15,13,10,10,9,7
52529,51,30,18,14,13,10,8,9,7
85456,49,27,21,16,12,11,9,8,7
515089,45,30,19,16,12,12,10,8,8
356089,46,29,19,17,13,10,9,9,8
9002,50,30,18,15,13,11,9,8,6
273697,44,31,19,16,12,12,10,8,8
9228,47,29,21,15,13,11,9,8,7
1369,48,29,21,16,12,10,9,7,8
3759,49,28,19,14,14,11,10,8,7
87632,46,27,21,17,13,11,10,7,8
939961,47,26,20,16,14,11,9,9,8
4418,51,25,22,15,12,10,9,9,7
6746,49,28,19,15,14,10,10,8,7
3712,46,27,21,17,12,10,10,9,8
9208,46,30,19,16,12,11,10,9,7
32496,50,28,19,15,13,10,9,9,7
454500,44,28,20,17,14,11,10,9,7
43848,49,26,21,15,13,12,9,8,7
37051,50,27,19,16,13,11,10,7,7
94636,45,30,19,16,14,10,10,9,7
6362,46,28,23,16,12,11,9,8,7
87958,49,30,21,14,12,11,8,8,7
594951,51,29,18,16,11,11,9,8,7
6942,50,28,20,14,13,9,10,9,7
954652,51,28,20,14,12,11,9,8,7
96443,50,26,21,16,11,11,10,8,7
74770,46,30,22,14,12,10,10,9,7
274858,45,31,19,15,14,11,9,8,8
584886,50,28,18,16,13,11,9,8,7
75508,50,25,21,16,13,10,9,8,8
19173,51,25,21,16,13,11,8,8,7
9177,46,31,19,15,12,10,10,9,8
186676,45,32,20,15,12,11,9,8,8
904031,52,25,20,16,12,10,9,8,8
647787,49,30,19,14,11,10,10,9,8
71985,51,26,19,15,13,11,10,8,7
679892,47,29,18,16,13,11,10,9,7
2581,45,27,21,18,12,11,9,9,8
63208,46,30,19,16,12,11,9,9,8
6626,45,29,20,16,13,11,10,8,8
909321,46,30,19,15,14,10,9,9,8
1036,49,26,22,15,13,11,9,8,7
6652,44,29,21,17,12,12,9,9,7
812428,46,28,21,17,12,11,10,7,8
8334,49,27,19,15,14,11,9,8,8
23021,45,30,21,15,13,11,10,8,7
11217,49,25,21,15,13,11,10,8,8
8355,44,31,22,15,14,10,9,8,7
33721,46,29,20,17,12,10,10,9,7
8712,45,27,20,17,14,12,10,8,7
134532,51,25,22,15,13,10,9,8,7
3624,47,29,20,15,12,11,9,9,8
25941,46,29,21,16,13,10,9,8,8
49911,48,28,20,16,12,11,10,8,7
7161,48,29,21,16,12,10,9,8,7
8578,49,28,20,16,12,10,9,8,8
44438,51,28,21,15,11,11,8,8,7
1430,49,29,18,16,12,11,9,9,7
3582,50,26,21,16,11,10,10,9,7
447382,46,30,21,15,12,10,10,8,8
4266,51,25,19,17,13,11,8,8,8
7469,50,26,21,16,12,10,9,8,8
74302,46,28,21,15,13,12,10,8,7
12471,49,29,17,16,13,11,9,8,8
1151,49,27,22,14,12,11,10,7,8
998003,46,28,22,15,12,11,10,9,7
341657,45,28,21,15,14,12,10,8,7
41441,46,28,20,17,14,10,9,9,7
2623,46,30,21,16,11,11,9,8,8
303947,51,30,18,15,12,10,9,8,7
4391,44,30,22,17,13,11,9,7,7
85256,46,27,19,18,12,11,10,9,8
2989,49,29,21,14,12,10,10,8,7
7805,45,27,22,16,14,11,9,8,8
314763,48,27,19,16,13,11,10,8,8
726828,49,26,19,17,12,12,9,8,8
9650,50,29,19,17,12,10,8,8,7
5809,48,28,21,15,12,11,10,7,8
2417,49,28,21,16,12,9,10,8,7
891055,45,29,20,15,13,12,9,9,8
469280,48,30,19,15,13,10,9,9,7
107627,46,29,21,14,12,12,9,9,8
59461,49,30,18,16,12,10,9,8,8
2933,48,30,21,14,12,10,9,8,8
10289,49,27,20,16,12,10,10,8,8
1530,49,26,21,16,13,11,9,8,7
806809,52,26,18,16,13,10,9,8,8
66359,49,30,18,16,12,10,9,9,7
68120,46,28,21,15,14,11,9,8,8
123912,50,27,21,16,12,10,9,8,7
62662,47,28,19,17,13,10,10,8,8
5565,51,26,21,16,12,10,9,8,7
25787,51,29,19,14,12,11,9,8,7
942193,47,26,21,17,13,11,9,9,7
4217,48,31,20,15,12,10,9,8,7
948302,46,30,20,15,13,10,10,8,8
4901,54,26,18,14,12,10,9,9,8
7684,50,28,19,16,13,10,9,7,8
410651,52,27,20,14,12,10,10,8,7
554100,51,30,18,15,12,11,9,7,7
955985,52,26,20,15,12,10,9,8,8
49063,50,26,19,15,13,12,9,9,7
9768,50,28,18,16,12,12,9,8,7
274295,46,29,21,17,13,10,9,8,7
110046,48,30,18,14,14,10,11,8,7
88954,48,30,18,14,12,11,10,9,8
88740,45,26,22,15,14,12,10,9,7
904541,46,26,21,17,14,12,9,8,7
66192,48,29,20,17,12,10,9,8,7
246312,49,26,20,16,13,11,9,8,8
29590,49,26,20,17,12,10,10,8,8
55362,50,26,18,16,13,12,9,8,8
90971,50,25,19,16,14,11,10,8,7
616378,49,28,19,14,13,11,10,9,7
7973,46,28,20,17,12,11,10,9,7
5549,49,30,22,15,11,10,8,8,7
712669,49,26,19,14,14,11,10,9,8
410752,52,26,18,16,12,11,9,9,7
18257,49,26,20,16,14,10,9,9,7
5888,47,27,21,16,13,11,9,9,7
79885,49,26,22,16,13,9,10,8,7
18884,52,26,20,15,13,10,9,8,7
5675,52,26,18,16,13,10,9,9,7
6025,48,29,20,17,12,10,9,8,7
492188,51,29,19,16,11,11,8,8,7
521656,48,28,19,16,14,11,8,9,7
40432,44,30,21,16,14,11,8,9,7
274100,49,28,20,14,14,10,10,8,7
758862,48,31,18,15,14,10,10,7,7
4338,45,27,22,17,13,10,10,8,8
50919,48,28,19,16,14,11,9,8,7
7569,48,27,21,16,12,11,9,9,7
581160,52,27,19,14,12,11,10,8,7
67334,50,29,19,16,11,10,9,9,7
40766,45,30,21,16,12,10,10,8,8
178174,46,26,22,16,13,12,9,9,7
8219,53,26,19,15,12,10,9,8,8
17245,48,29,20,16,13,10,9,8,7
14329,49,28,20,16,13,10,9,8,7
5232,45,28,20,17,13,12,9,8,8
60381,44,30,21,16,13,11,9,9,7
677140,47,26,21,15,13,11,10,9,8
676963,50,29,18,16,13,11,8,8,7
7783,47,28,21,17,13,10,9,8,7
202893,46,28,22,15,12,11,9,9,8
7070,46,27,22,17,12,10,10,8,8
848521,50,27,20,16,12,11,9,8,7
264882,46,28,21,17,13,10,9,8,8
226245,50,29,18,15,12,11,10,7,8
928785,49,29,21,14,13,11,8,7,8
1782,46,27,22,15,14,11,9,9,7
823319,51,25,20,14,13,11,10,8,8
5617,45,30,19,16,13,10,10,9,8
76914,51,26,21,15,13,10,8,9,7
28164,50,25,20,17,13,11,9,8,7
1038,46,30,18,16,13,11,9,9,8
85594,48,27,20,17,11,11,10,8,8
5832,47,29,21,16,12,11,9,8,7
859720,50,29,20,16,13,10,8,8,6
683719,48,29,19,16,12,11,10,8,7
343933,49,27,20,15,14,10,10,8,7
92851,49,31,21,14,12,10,8,8,7
160836,51,28,18,17,12,10,8,9,7
6472,49,28,19,15,13,11,10,7,8
4687,49,29,21,16,12,9,9,8,7
2064,47,28,21,16,13,10,9,9,7
6387,47,27,22,15,12,12,10,8,7
4152,48,30,19,15,12,11,9,9,7
7112,48,27,21,15,12,11,9,9,8
9678,50,26,19,16,13,11,10,8,7
8146,48,27,20,15,13,11,9,9,8
245294,46,29,21,16,12,10,10,8,8
445128,45,27,21,17,13,11,10,9,7
97162,50,29,20,14,12,11,9,8,7
267651,48,30,18,16,12,12,8,9,7
898838,47,27,19,17,12,11,10,9,8
26136,45,29,21,16,14,10,9,8,8
10188,48,29,19,16,12,10,9,9,8
268532,46,29,19,15,14,11,10,9,7
74321,50,28,20,15,12,11,9,8,7
773927,47,31,19,15,13,11,9,8,7
6844,49,27,19,16,13,11,10,7,8
8651,50,27,19,16,14,10,9,8,7
598817,52,28,18,15,12,10,10,8,7
62661,52,26,20,15,14,10,8,8,7
400162,47,29,20,16,13,11,9,8,7
4405,50,29,19,16,12,10,9,8,7
1190,49,28,21,15,12,10,10,7,8
844912,47,29,20,15,13,11,9,8,8
483264,51,27,19,14,14,11,10,7,7
3204,52,26,21,15,12,10,9,8,7
335490,47,29,22,15,12,11,9,8,7
2367,47,28,20,17,12,10,10,8,8
628455,47,29,20,16,14,10,8,9,7
3761,46,31,20,17,12,10,9,8,7
4290,49,29,19,16,12,11,9,8,7
71587,45,31,19,17,12,11,10,8,7
48884,51,27,21,15,13,9,9,8,7
940137,49,26,22,15,12,11,9,9,7
225583,49,29,20,15,13,11,9,7,7
66143,49,27,18,16,14,10,9,9,8
499646,48,28,21,15,13,11,9,8,7
765944,49,28,20,16,13,10,9,8,7
77280,46,27,19,17,13,12,10,8,8
31084,46,27,23,15,13,11,10,8,7
31961,47,31,18,16,12,11,9,8,8
4135,52,28,21,14,12,11,8,7,7
650362,46,27,21,17,14,10,9,8,8
542604,50,27,20,16,12,11,8,9,7
948514,47,28,21,15,12,11,10,9,7
9869,50,30,19,14,12,11,9,8,7
71739,47,30,20,15,13,10,9,9,7
1195,50,26,21,15,12,12,9,8,7
3999,45,31,20,16,12,12,9,8,7
819704,48,28,22,14,12,11,9,8,8
26872,44,30,22,14,13,10,10,9,8
595175,48,29,20,16,12,11,9,8,7
6719,50,28,21,15,13,10,9,7,7
990051,49,28,20,16,12,11,9,8,7
6551,48,28,18,16,14,11,9,9,7
3938,50,29,19,14,13,12,9,7,7
4439,46,29,21,15,12,11,10,9,7
52759,46,28,19,16,14,11,9,9,8
84831,47,27,20,16,13,12,10,8,7
72427,45,30,22,15,12,10,10,9,7
873223,47,29,19,16,13,10,10,8,8
683488,51,26,18,16,13,11,10,8,7
87547,50,27,20,15,13,10,10,7,8
393147,48,28,20,16,13,10,10,8,7
1280,49,29,19,17,13,10,8,8,7
55181,47,27,20,15,14,11,10,8,8
11655,49,27,21,16,11,10,10,9,7
773378,50,26,20,16,13,11,8,8,8
29635,50,27,21,14,13,11,9,8,7
9222,51,29,18,14,13,11,9,7,8
32090,49,30,18,15,12,11,10,8,7
36190,46,30,21,14,14,11,9,8,7
52931,48,27,19,16,13,12,10,8,7
6997,46,30,21,15,14,10,9,7,8
694056,45,29,20,15,14,10,10,8,9
5778,51,27,18,14,14,11,9,8,8
499983,49,29,21,14,13,10,9,8,7
47237,45,31,21,14,13,11,10,8,7
547808,47,27,21,16,12,12,9,8,8
879339,44,30,20,15,14,11,10,9,7
364354,46,28,21,16,12,12,10,8,7
899948,48,30,18,16,13,11,9,9,6
94653,47,30,21,15,13,10,9,7,8
661923,46,26,21,16,13,11,11,9,7
113831,52,29,19,15,11,10,8,8,8
8864,49,29,18,16,12,11,9,8,8
6588,49,26,20,15,12,12,10,8,8
7996,49,27,21,16,13,11,9,7,7
83210,52,26,22,14,12,10,9,7,8
1505,51,27,21,14,13,10,9,8,7
731297,47,31,20,16,11,10,9,9,7
30005,49,29,20,15,12,11,9,8,7
42414,48,27,20,16,13,11,9,8,8
8844,48,30,21,14,12,9,10,8,8
1229,47,29,19,15,12,12,10,8,8
73246,51,27,21,14,12,10,10,8,7
3434,44,30,22,15,14,10,9,9,7
9011,48,29,20,15,14,10,9,8,7
61699,49,27,22,15,12,10,10,8,7
693540,44,31,20,17,13,11,9,7,8
93775,49,27,21,16,11,11,10,8,7
53383,50,26,19,16,13,11,10,8,7
19705,51,25,21,14,12,11,10,8,8
8585,50,28,18,14,14,11,9,9,7
4620,47,27,20,17,13,12,9,8,7
645017,46,30,22,14,13,11,8,9,7
605215,49,29,18,16,13,11,9,8,7
5878,49,28,20,15,12,12,9,8,7
75435,49,28,21,15,12,11,9,8,7
6191,48,29,21,16,12,10,8,8,8
544331,45,29,21,15,13,11,10,9,7
99260,50,25,21,15,13,11,10,8,7
5234,50,28,18,16,12,10,10,9,7
91032,50,28,18,16,13,10,9,9,7
49924,47,31,20,15,12,10,9,9,7
2300,45,30,19,17,14,10,10,8,7
5893,46,29,22,15,12,11,10,8,7
42744,47,30,18,15,13,12,9,9,7
383666,47,28,18,17,14,11,10,8,7
69559,46,29,21,16,12,11,10,8,7
3581,50,25,21,17,13,11,9,7,7
5872,53,26,18,16,12,11,9,8,7
95561,49,28,20,15,13,11,10,7,7
7977,49,26,20,16,13,10,10,8,8
4703,49,26,20,16,13,10,10,8,8
931383,49,28,19,15,12,11,9,9,8
69295,50,28,21,15,13,10,9,7,7
3389,45,30,22,15,13,11,9,8,7
